DGP,Intercept,Strength,Seed,BaseRate,FracHit,Metric,USFG,USFG_gap_raw
nonlinear,-3.6,0.0,8,0.14497960919536398,0.0,decileZ(NRC),0.07386003029711,0.07386003029711
nonlinear,-3.6,0.0,8,0.14497960919536398,0.0,logit-frac,0.007761775616473203,0.031301713126322794
nonlinear,-3.6,0.0,9,0.13475180298200864,0.0,Comp_prob,0.08851507970692624,0.01758635258405926
nonlinear,-3.6,0.0,9,0.13475180298200864,0.0,NRC,0.008073053348090031,0.0539020928505326
nonlinear,-3.6,0.0,9,0.13475180298200864,0.0,decileZ(Comp),0.07019623497746855,0.07019623497746855
nonlinear,-3.6,0.0,9,0.13475180298200864,0.0,decileZ(NRC),0.029746809427715744,0.029746809427715744
nonlinear,-3.6,0.0,9,0.13475180298200864,0.0,logit-frac,-0.037889168669777734,-0.16961010663057863
nonlinear,-3.6,0.0,10,0.12463695426697752,0.0,Comp_prob,0.07390056508099907,0.014400735944457378
nonlinear,-3.6,0.0,10,0.12463695426697752,0.0,NRC,0.052842275648480964,0.2805386942331637
nonlinear,-3.6,0.0,10,0.12463695426697752,0.0,decileZ(Comp),-0.004117757519694912,-0.004117757519694912
nonlinear,-3.6,0.0,10,0.12463695426697752,0.0,decileZ(NRC),0.09453125685535346,0.09453125685535346
nonlinear,-3.6,0.0,10,0.12463695426697752,0.0,logit-frac,-0.021606397455085313,-0.06914244553681437
nonlinear,-3.6,0.0,11,0.15189432036210032,0.0,Comp_prob,-0.03449842772964736,-0.008170502685079913
nonlinear,-3.6,0.0,11,0.15189432036210032,0.0,NRC,-0.012979275563790582,-0.10007414300300432
nonlinear,-3.6,0.0,11,0.15189432036210032,0.0,decileZ(Comp),-0.05214596152956101,-0.05214596152956101
nonlinear,-3.6,0.0,11,0.15189432036210032,0.0,decileZ(NRC),-0.020087045417249236,-0.020087045417249236
nonlinear,-3.6,0.0,11,0.15189432036210032,0.0,logit-frac,0.03929026225047167,0.17477791050422053
nonlinear,-3.6,0.2,0,0.14742162351260582,0.1,Comp_prob,0.03423086733929307,0.007594498387531651
nonlinear,-3.6,0.2,0,0.14742162351260582,0.1,NRC,0.05699799179708777,0.36484292812567876
nonlinear,-3.6,0.2,0,0.14742162351260582,0.1,decileZ(Comp),0.04961294385520544,0.04961294385520544
nonlinear,-3.6,0.2,0,0.14742162351260582,0.1,decileZ(NRC),0.020982899260321305,0.020982899260321305
nonlinear,-3.6,0.2,0,0.14742162351260582,0.1,logit-frac,0.037041925215369156,0.14096929386868273
nonlinear,-3.6,0.2,1,0.10172369441398044,0.0996,Comp_prob,0.016727035906290634,0.00236869041969685
nonlinear,-3.6,0.2,1,0.10172369441398044,0.0996,NRC,0.10096826355639682,0.3971935701340582
nonlinear,-3.6,0.2,1,0.10172369441398044,0.0996,decileZ(Comp),-0.06062885967476224,-0.06062885967476224
nonlinear,-3.6,0.2,1,0.10172369441398044,0.0996,decileZ(NRC),0.13159511491825776,0.13159511491825776
nonlinear,-3.6,0.2,1,0.10172369441398044,0.0996,logit-frac,0.004159020786588386,0.014838219291024135
nonlinear,-3.6,0.2,2,0.10731778647431281,0.1016,Comp_prob,0.006146010823546635,0.0009261824590008835
nonlinear,-3.6,0.2,2,0.10731778647431281,0.1016,NRC,0.02992680366945986,0.1329533919563693
nonlinear,-3.6,0.2,2,0.10731778647431281,0.1016,decileZ(Comp),-0.012993447687835195,-0.012993447687835195
nonlinear,-3.6,0.2,2,0.10731778647431281,0.1016,decileZ(NRC),0.031298168100932285,0.031298168100932285
nonlinear,-3.6,0.2,2,0.10731778647431281,0.1016,logit-frac,-0.013798353301476777,-0.04917381367208712
nonlinear,-3.6,0.2,3,0.08427509040483076,0.1052,Comp_prob,-0.01308210803916765,-0.0017279570521314645
nonlinear,-3.6,0.2,3,0.08427509040483076,0.1052,NRC,-0.01465666088831725,-0.05916302117629668
nonlinear,-3.6,0.2,3,0.08427509040483076,0.1052,decileZ(Comp),0.017361180424927455,0.017361180424927455
nonlinear,-3.6,0.2,3,0.08427509040483076,0.1052,decileZ(NRC),-0.03725903016534115,-0.03725903016534115
nonlinear,-3.6,0.2,3,0.08427509040483076,0.1052,logit-frac,0.026596891000551473,0.08807710002233682
nonlinear,-3.6,0.2,4,0.12769045767690984,0.1092,Comp_prob,-0.02832904970040383,-0.005376309886862211
nonlinear,-3.6,0.2,4,0.12769045767690984,0.1092,NRC,-0.0120030365549733,-0.06829386391719072
nonlinear,-3.6,0.2,4,0.12769045767690984,0.1092,decileZ(Comp),-0.09197986467002978,-0.09197986467002978
nonlinear,-3.6,0.2,4,0.12769045767690984,0.1092,decileZ(NRC),0.018242664376885168,0.018242664376885168
nonlinear,-3.6,0.2,4,0.12769045767690984,0.1092,logit-frac,-0.0005353028925709879,-0.0022655353502527564
nonlinear,-3.6,0.2,5,0.10510582000574191,0.1092,Comp_prob,0.034409335436774886,0.005254878558525623
nonlinear,-3.6,0.2,5,0.10510582000574191,0.1092,NRC,0.0344890798221505,0.13387985285719606
nonlinear,-3.6,0.2,5,0.10510582000574191,0.1092,decileZ(Comp),0.008486672332203536,0.008486672332203536
nonlinear,-3.6,0.2,5,0.10510582000574191,0.1092,decileZ(NRC),0.0026952344545893197,0.0026952344545893197
nonlinear,-3.6,0.2,5,0.10510582000574191,0.1092,logit-frac,-0.06351003571698353,-0.21948867917590698
nonlinear,-3.6,0.2,6,0.18726614728448004,0.0984,Comp_prob,0.10621146897878818,0.028055529149060843
nonlinear,-3.6,0.2,6,0.18726614728448004,0.0984,NRC,0.08029977753242024,0.5924218593715849
nonlinear,-3.6,0.2,6,0.18726614728448004,0.0984,decileZ(Comp),0.07180853909634158,0.07180853909634158
nonlinear,-3.6,0.2,6,0.18726614728448004,0.0984,decileZ(NRC),0.048325700907051516,0.048325700907051516
nonlinear,-3.6,0.2,6,0.18726614728448004,0.0984,logit-frac,-0.05641609709651194,-0.27013886819215394
nonlinear,-3.6,0.2,7,0.13645354471187085,0.0992,Comp_prob,-0.031058919270585014,-0.0063196328539245755
nonlinear,-3.6,0.2,7,0.13645354471187085,0.0992,NRC,-0.02148989151167777,-0.11890016101116085
nonlinear,-3.6,0.2,7,0.13645354471187085,0.0992,decileZ(Comp),0.010295134064763498,0.010295134064763498
nonlinear,-3.6,0.2,7,0.13645354471187085,0.0992,decileZ(NRC),-0.03863871429965231,-0.03863871429965231
nonlinear,-3.6,0.2,7,0.13645354471187085,0.0992,logit-frac,-0.019933393392494374,-0.07401085231416449
nonlinear,-3.6,0.2,8,0.09207825746844517,0.0972,Comp_prob,-0.07086078886475441,-0.009581217481341619
nonlinear,-3.6,0.2,8,0.09207825746844517,0.0972,NRC,0.03606153977332111,0.1501820929973281
nonlinear,-3.6,0.2,8,0.09207825746844517,0.0972,decileZ(Comp),-0.10433798427887755,-0.10433798427887755
nonlinear,-3.6,0.2,8,0.09207825746844517,0.0972,decileZ(NRC),-0.012405347603394979,-0.012405347603394979
nonlinear,-3.6,0.2,8,0.09207825746844517,0.0972,logit-frac,-0.02244449537224596,-0.09291992926222115
nonlinear,-3.6,0.2,9,0.1144175160088875,0.1076,Comp_prob,0.10940617001028097,0.0188827077222639
nonlinear,-3.6,0.2,9,0.1144175160088875,0.1076,NRC,0.07262816273189493,0.42212520102237594
nonlinear,-3.6,0.2,9,0.1144175160088875,0.1076,decileZ(Comp),0.05268507240137112,0.05268507240137112
nonlinear,-3.6,0.2,9,0.1144175160088875,0.1076,decileZ(NRC),0.09106183117682388,0.09106183117682388
nonlinear,-3.6,0.2,9,0.1144175160088875,0.1076,logit-frac,0.0664024643074666,0.25578018967619703
nonlinear,-3.6,0.2,10,0.13016902913709258,0.1056,Comp_prob,0.06802729167611345,0.012786044356253287
nonlinear,-3.6,0.2,10,0.13016902913709258,0.1056,NRC,0.12121724387260407,0.5576898221263088
nonlinear,-3.6,0.2,10,0.13016902913709258,0.1056,decileZ(Comp),-0.0013741962795770606,-0.0013741962795770606
nonlinear,-3.6,0.2,10,0.13016902913709258,0.1056,decileZ(NRC),0.13127865265346994,0.13127865265346994
nonlinear,-3.6,0.2,10,0.13016902913709258,0.1056,logit-frac,0.058782346873723766,0.23618119389773795
nonlinear,-3.6,0.2,11,0.16381467626165128,0.0964,Comp_prob,0.09269797967472547,0.022309216644471663
nonlinear,-3.6,0.2,11,0.16381467626165128,0.0964,NRC,0.023139385035441447,0.19581262993525828
nonlinear,-3.6,0.2,11,0.16381467626165128,0.0964,decileZ(Comp),0.021593560423831648,0.021593560423831648
nonlinear,-3.6,0.2,11,0.16381467626165128,0.0964,decileZ(NRC),0.10724047371749287,0.10724047371749287
nonlinear,-3.6,0.2,11,0.16381467626165128,0.0964,logit-frac,-0.029457172140845197,-0.1373093756727074
nonlinear,-3.6,0.4,0,0.19374760214810735,0.2076,Comp_prob,0.04901500613233835,0.012527483446105561
nonlinear,-3.6,0.4,0,0.19374760214810735,0.2076,NRC,0.00564304682888021,0.038055600487885366
nonlinear,-3.6,0.4,0,0.19374760214810735,0.2076,decileZ(Comp),0.06436915275404871,0.06436915275404871
nonlinear,-3.6,0.4,0,0.19374760214810735,0.2076,decileZ(NRC),0.010757709734939572,0.010757709734939572
nonlinear,-3.6,0.4,0,0.19374760214810735,0.2076,logit-frac,-0.02419855305158918,-0.10350691482020263
nonlinear,-3.6,0.4,1,0.1787562130019959,0.2032,Comp_prob,0.10008979380657926,0.02592098637252684
nonlinear,-3.6,0.4,1,0.1787562130019959,0.2032,NRC,0.03127851054112382,0.2996056301158556
nonlinear,-3.6,0.4,1,0.1787562130019959,0.2032,decileZ(Comp),0.06387524223719766,0.06387524223719766
nonlinear,-3.6,0.4,1,0.1787562130019959,0.2032,decileZ(NRC),0.10252619603853719,0.10252619603853719
nonlinear,-3.6,0.4,1,0.1787562130019959,0.2032,logit-frac,0.003257911406329988,0.014739810611232418
nonlinear,-3.6,0.4,2,0.11669599819089187,0.2116,Comp_prob,0.020488420845895663,0.0037648021035724885
nonlinear,-3.6,0.4,2,0.11669599819089187,0.2116,NRC,-0.0018190164581854478,-0.009285808265152906
nonlinear,-3.6,0.4,2,0.11669599819089187,0.2116,decileZ(Comp),-0.015346848189292297,-0.015346848189292297
nonlinear,-3.6,0.4,2,0.11669599819089187,0.2116,decileZ(NRC),0.04061985964661708,0.04061985964661708
nonlinear,-3.6,0.4,2,0.11669599819089187,0.2116,logit-frac,-0.029740536576153376,-0.08975012692673678
nonlinear,-3.6,0.4,3,0.11913943276727341,0.2188,Comp_prob,-0.009191475435486264,-0.0016706753411961407
nonlinear,-3.6,0.4,3,0.11913943276727341,0.2188,NRC,0.04065590531994671,0.24998052501786427
nonlinear,-3.6,0.4,3,0.11913943276727341,0.2188,decileZ(Comp),-0.058227141439086985,-0.058227141439086985
nonlinear,-3.6,0.4,3,0.11913943276727341,0.2188,decileZ(NRC),0.12676028004651688,0.12676028004651688
nonlinear,-3.6,0.4,3,0.11913943276727341,0.2188,logit-frac,0.02209216062741111,0.08786238028081172
nonlinear,-3.6,0.4,4,0.13448165936888587,0.2004,Comp_prob,0.06961421387139656,0.014180443596698011
nonlinear,-3.6,0.4,4,0.13448165936888587,0.2004,NRC,0.10115205146964223,0.7087134961812869
nonlinear,-3.6,0.4,4,0.13448165936888587,0.2004,decileZ(Comp),0.004177850901795938,0.004177850901795938
nonlinear,-3.6,0.4,4,0.13448165936888587,0.2004,decileZ(NRC),0.20518143454783738,0.20518143454783738
nonlinear,-3.6,0.4,4,0.13448165936888587,0.2004,logit-frac,0.10891384630025089,0.37686991052689234
nonlinear,-3.6,0.4,5,0.14791796185416325,0.2012,Comp_prob,0.054337226782714944,0.01178235642199247
nonlinear,-3.6,0.4,5,0.14791796185416325,0.2012,NRC,0.0608687953537112,0.34842137601639656
nonlinear,-3.6,0.4,5,0.14791796185416325,0.2012,decileZ(Comp),0.0816262184958976,0.0816262184958976
nonlinear,-3.6,0.4,5,0.14791796185416325,0.2012,decileZ(NRC),0.047515307762606415,0.047515307762606415
nonlinear,-3.6,0.4,5,0.14791796185416325,0.2012,logit-frac,-0.07572079133307089,-0.341036260226929
nonlinear,-3.6,0.4,6,0.09383181971980813,0.2012,Comp_prob,0.01592559265227801,0.0018876677861074595
nonlinear,-3.6,0.4,6,0.09383181971980813,0.2012,NRC,0.014210315921418318,0.05152806320307746
nonlinear,-3.6,0.4,6,0.09383181971980813,0.2012,decileZ(Comp),0.001192273099624136,0.001192273099624136
nonlinear,-3.6,0.4,6,0.09383181971980813,0.2012,decileZ(NRC),0.0778322512018519,0.0778322512018519
nonlinear,-3.6,0.4,6,0.09383181971980813,0.2012,logit-frac,-0.021479750638231293,-0.07996637968038234
nonlinear,-3.6,0.4,7,0.20206058458393436,0.19,Comp_prob,0.10213844250242114,0.027074852075103108
nonlinear,-3.6,0.4,7,0.20206058458393436,0.19,NRC,-0.027368726020373272,-0.22464190004970552
nonlinear,-3.6,0.4,7,0.20206058458393436,0.19,decileZ(Comp),0.11467304822083557,0.11467304822083557
nonlinear,-3.6,0.4,7,0.20206058458393436,0.19,decileZ(NRC),-0.003937830292705502,-0.003937830292705502
nonlinear,-3.6,0.4,7,0.20206058458393436,0.19,logit-frac,-0.09588733238790924,-0.4806015922500104
nonlinear,-3.6,0.4,8,0.09300587233876491,0.1956,Comp_prob,0.10756610330501351,0.014080464126332612
nonlinear,-3.6,0.4,8,0.09300587233876491,0.1956,NRC,0.027235608571248994,0.09984187880358186
nonlinear,-3.6,0.4,8,0.09300587233876491,0.1956,decileZ(Comp),0.046806349842995164,0.046806349842995164
nonlinear,-3.6,0.4,8,0.09300587233876491,0.1956,decileZ(NRC),0.13640104438724746,0.13640104438724746
nonlinear,-3.6,0.4,8,0.09300587233876491,0.1956,logit-frac,0.03773616191993349,0.11699913152684427
nonlinear,-3.6,0.4,9,0.06960433936406524,0.2104,Comp_prob,0.056587868494990486,0.005712474330240112
nonlinear,-3.6,0.4,9,0.06960433936406524,0.2104,NRC,0.11789363801259115,0.3732238018264111
nonlinear,-3.6,0.4,9,0.06960433936406524,0.2104,decileZ(Comp),-0.022589958132258205,-0.022589958132258205
nonlinear,-3.6,0.4,9,0.06960433936406524,0.2104,decileZ(NRC),0.1955725160145623,0.1955725160145623
nonlinear,-3.6,0.4,9,0.06960433936406524,0.2104,logit-frac,0.04032980145278119,0.11871336738220317
nonlinear,-3.6,0.4,10,0.11321347319866158,0.2036,Comp_prob,0.13101973866518823,0.021240718663712455
nonlinear,-3.6,0.4,10,0.11321347319866158,0.2036,NRC,0.08549375582655244,0.4618965892162268
nonlinear,-3.6,0.4,10,0.11321347319866158,0.2036,decileZ(Comp),0.1085128948219876,0.1085128948219876
nonlinear,-3.6,0.4,10,0.11321347319866158,0.2036,decileZ(NRC),0.12294143022475731,0.12294143022475731
nonlinear,-3.6,0.4,10,0.11321347319866158,0.2036,logit-frac,0.009201882303938265,0.039887832204240414
nonlinear,-3.6,0.4,11,0.09837120541459093,0.192,Comp_prob,0.022819239689130733,0.003234086325566852
nonlinear,-3.6,0.4,11,0.09837120541459093,0.192,NRC,0.05033562861051662,0.20875977386331585
nonlinear,-3.6,0.4,11,0.09837120541459093,0.192,decileZ(Comp),0.035309588457774335,0.035309588457774335
nonlinear,-3.6,0.4,11,0.09837120541459093,0.192,decileZ(NRC),0.09241624095816361,0.09241624095816361
nonlinear,-3.6,0.4,11,0.09837120541459093,0.192,logit-frac,0.12145175549133318,0.3731839772091429
nonlinear,-3.6,0.6,0,0.09413186456255909,0.2908,Comp_prob,0.07297048052085663,0.00964343212445083
nonlinear,-3.6,0.6,0,0.09413186456255909,0.2908,NRC,-0.10830913968874091,-0.5067799953973171
nonlinear,-3.6,0.6,0,0.09413186456255909,0.2908,decileZ(Comp),-0.021718441224722038,-0.021718441224722038
nonlinear,-3.6,0.6,0,0.09413186456255909,0.2908,decileZ(NRC),0.07697021360854298,0.07697021360854298
nonlinear,-3.6,0.6,0,0.09413186456255909,0.2908,logit-frac,-0.09955152975884,-0.3284893278566209
nonlinear,-3.6,0.6,1,0.1086102095331604,0.308,Comp_prob,0.04679227902678174,0.007587292665536739
nonlinear,-3.6,0.6,1,0.1086102095331604,0.308,NRC,0.16114247500683043,0.7068591216214495
nonlinear,-3.6,0.6,1,0.1086102095331604,0.308,decileZ(Comp),-0.027618970636183807,-0.027618970636183807
nonlinear,-3.6,0.6,1,0.1086102095331604,0.308,decileZ(NRC),0.2087630831169096,0.2087630831169096
nonlinear,-3.6,0.6,1,0.1086102095331604,0.308,logit-frac,0.03150895514264051,0.12667563902842038
nonlinear,-3.6,0.6,2,0.13414560870315953,0.3076,Comp_prob,0.1642129544629523,0.02937005361366412
nonlinear,-3.6,0.6,2,0.13414560870315953,0.3076,NRC,-0.00740845717014612,-0.042423137245544695
nonlinear,-3.6,0.6,2,0.13414560870315953,0.3076,decileZ(Comp),0.1395337423869498,0.1395337423869498
nonlinear,-3.6,0.6,2,0.13414560870315953,0.3076,decileZ(NRC),0.048165532215703744,0.048165532215703744
nonlinear,-3.6,0.6,2,0.13414560870315953,0.3076,logit-frac,-0.0682127864919089,-0.22255184444980325
nonlinear,-3.6,0.6,3,0.17242770433288004,0.2852,Comp_prob,0.0401088988582608,0.009113151341498878
nonlinear,-3.6,0.6,3,0.17242770433288004,0.2852,NRC,-0.05948056258369133,-0.43601159572811554
nonlinear,-3.6,0.6,3,0.17242770433288004,0.2852,decileZ(Comp),0.06092075076668543,0.06092075076668543
nonlinear,-3.6,0.6,3,0.17242770433288004,0.2852,decileZ(NRC),4.266718159840269e-05,4.266718159840269e-05
nonlinear,-3.6,0.6,3,0.17242770433288004,0.2852,logit-frac,0.029795310960710614,0.129836001690959
nonlinear,-3.6,0.6,4,0.17627636644286307,0.3064,Comp_prob,0.03841685058046637,0.008971087886586925
nonlinear,-3.6,0.6,4,0.17627636644286307,0.3064,NRC,0.029068778694537334,0.1777141157972103
nonlinear,-3.6,0.6,4,0.17627636644286307,0.3064,decileZ(Comp),0.005548889986718271,0.005548889986718271
nonlinear,-3.6,0.6,4,0.17627636644286307,0.3064,decileZ(NRC),0.11863598001809389,0.11863598001809389
nonlinear,-3.6,0.6,4,0.17627636644286307,0.3064,logit-frac,0.022856109324354654,0.10568390899736241
nonlinear,-3.6,0.6,5,0.10077062304304485,0.29,Comp_prob,0.001760151640854849,0.0002768808176346685
nonlinear,-3.6,0.6,5,0.10077062304304485,0.29,NRC,0.07023304493590003,0.3473576014126038
nonlinear,-3.6,0.6,5,0.10077062304304485,0.29,decileZ(Comp),-0.013654333258366841,-0.013654333258366841
nonlinear,-3.6,0.6,5,0.10077062304304485,0.29,decileZ(NRC),0.034240564938314816,0.034240564938314816
nonlinear,-3.6,0.6,5,0.10077062304304485,0.29,logit-frac,0.03945840097652774,0.14258673553077908
nonlinear,-3.6,0.6,6,0.0953937520368301,0.3152,Comp_prob,0.17554749676242926,0.02598781781115094
nonlinear,-3.6,0.6,6,0.0953937520368301,0.3152,NRC,0.07608448020776068,0.362428515421006
nonlinear,-3.6,0.6,6,0.0953937520368301,0.3152,decileZ(Comp),0.14961347049830953,0.14961347049830953
nonlinear,-3.6,0.6,6,0.0953937520368301,0.3152,decileZ(NRC),0.1659798821823389,0.1659798821823389
nonlinear,-3.6,0.6,6,0.0953937520368301,0.3152,logit-frac,0.027599468742869095,0.12332489873351143
nonlinear,-3.6,0.6,7,0.12649260563220174,0.288,Comp_prob,0.06555510336522705,0.011928403860294545
nonlinear,-3.6,0.6,7,0.12649260563220174,0.288,NRC,-0.017217836752008206,-0.09865971926767314
nonlinear,-3.6,0.6,7,0.12649260563220174,0.288,decileZ(Comp),0.07998292700869963,0.07998292700869963
nonlinear,-3.6,0.6,7,0.12649260563220174,0.288,decileZ(NRC),0.046845509111977,0.046845509111977
nonlinear,-3.6,0.6,7,0.12649260563220174,0.288,logit-frac,0.012669220263594301,0.05353137163815602
nonlinear,-3.6,0.6,8,0.09171737685118313,0.2908,Comp_prob,0.11421007842812661,0.015540585529744237
nonlinear,-3.6,0.6,8,0.09171737685118313,0.2908,NRC,0.07166651295538651,0.277820738525005
nonlinear,-3.6,0.6,8,0.09171737685118313,0.2908,decileZ(Comp),0.11463305084015474,0.11463305084015474
nonlinear,-3.6,0.6,8,0.09171737685118313,0.2908,decileZ(NRC),0.0514710281418902,0.0514710281418902
nonlinear,-3.6,0.6,8,0.09171737685118313,0.2908,logit-frac,0.034377138360735394,0.1106663956166572
nonlinear,-3.6,0.6,9,0.12337965520720787,0.2908,Comp_prob,0.06870805196200948,0.012171128817267063
nonlinear,-3.6,0.6,9,0.12337965520720787,0.2908,NRC,0.034852497992760086,0.20848131213214316
nonlinear,-3.6,0.6,9,0.12337965520720787,0.2908,decileZ(Comp),0.044565010259095636,0.044565010259095636
nonlinear,-3.6,0.6,9,0.12337965520720787,0.2908,decileZ(NRC),0.08699975594947813,0.08699975594947813
nonlinear,-3.6,0.6,9,0.12337965520720787,0.2908,logit-frac,0.017115594361465498,0.06366462172142351
nonlinear,-3.6,0.6,10,0.1371678707091564,0.298,Comp_prob,0.046246424334756696,0.009306937138797818
nonlinear,-3.6,0.6,10,0.1371678707091564,0.298,NRC,0.014252148141658908,0.07110240046860328
nonlinear,-3.6,0.6,10,0.1371678707091564,0.298,decileZ(Comp),-0.03164643006266531,-0.03164643006266531
nonlinear,-3.6,0.6,10,0.1371678707091564,0.298,decileZ(NRC),0.10075835582737423,0.10075835582737423
nonlinear,-3.6,0.6,10,0.1371678707091564,0.298,logit-frac,-0.009782725603575184,-0.04165707101191374
nonlinear,-3.6,0.6,11,0.1671597539402045,0.294,Comp_prob,0.0934663228615223,0.02159871361021566
nonlinear,-3.6,0.6,11,0.1671597539402045,0.294,NRC,0.037115874317701074,0.2611610610652959
nonlinear,-3.6,0.6,11,0.1671597539402045,0.294,decileZ(Comp),0.06088533855252791,0.06088533855252791
nonlinear,-3.6,0.6,11,0.1671597539402045,0.294,decileZ(NRC),0.07831853717853489,0.07831853717853489
nonlinear,-3.6,0.6,11,0.1671597539402045,0.294,logit-frac,0.10227212213435202,0.5271855946766868
nonlinear,-3.6,0.8,0,0.10831553633248402,0.3952,Comp_prob,0.18008735293373299,0.02758543393857011
nonlinear,-3.6,0.8,0,0.10831553633248402,0.3952,NRC,0.19078914864835994,0.9902456533735908
nonlinear,-3.6,0.8,0,0.10831553633248402,0.3952,decileZ(Comp),0.07332629174913638,0.07332629174913638
nonlinear,-3.6,0.8,0,0.10831553633248402,0.3952,decileZ(NRC),0.30535175675938653,0.30535175675938653
nonlinear,-3.6,0.8,0,0.10831553633248402,0.3952,logit-frac,0.14892919460998874,0.5534652287310499
nonlinear,-3.6,0.8,1,0.13014203782542194,0.3784,Comp_prob,0.10537767657511499,0.01966306466823213
nonlinear,-3.6,0.8,1,0.13014203782542194,0.3784,NRC,-0.07070796167848488,-0.47249888908794535
nonlinear,-3.6,0.8,1,0.13014203782542194,0.3784,decileZ(Comp),0.09814447046451426,0.09814447046451426
nonlinear,-3.6,0.8,1,0.13014203782542194,0.3784,decileZ(NRC),0.04280803140390879,0.04280803140390879
nonlinear,-3.6,0.8,1,0.13014203782542194,0.3784,logit-frac,0.00011331299584306078,0.0004722490479018293
nonlinear,-3.6,0.8,2,0.1686788987388864,0.3984,Comp_prob,0.05354359834568601,0.012857530963857701
nonlinear,-3.6,0.8,2,0.1686788987388864,0.3984,NRC,0.053872692507934895,0.4306864113768164
nonlinear,-3.6,0.8,2,0.1686788987388864,0.3984,decileZ(Comp),0.02851927512821562,0.02851927512821562
nonlinear,-3.6,0.8,2,0.1686788987388864,0.3984,decileZ(NRC),0.1507347935338143,0.1507347935338143
nonlinear,-3.6,0.8,2,0.1686788987388864,0.3984,logit-frac,0.06626640174805458,0.28798775009975014
nonlinear,-3.6,0.8,3,0.16273190424014428,0.4024,Comp_prob,0.1872832230196877,0.042873505103467345
nonlinear,-3.6,0.8,3,0.16273190424014428,0.4024,NRC,-0.048038247202236845,-0.32895939175096
nonlinear,-3.6,0.8,3,0.16273190424014428,0.4024,decileZ(Comp),0.09237846239038774,0.09237846239038774
nonlinear,-3.6,0.8,3,0.16273190424014428,0.4024,decileZ(NRC),0.10098045416737868,0.10098045416737868
nonlinear,-3.6,0.8,3,0.16273190424014428,0.4024,logit-frac,-0.02519200047808584,-0.11618131512615248
nonlinear,-3.6,0.8,4,0.11251938645523175,0.4076,Comp_prob,0.08254196081962795,0.013726129639403844
nonlinear,-3.6,0.8,4,0.11251938645523175,0.4076,NRC,-0.014180063670423067,-0.08603740602693771
nonlinear,-3.6,0.8,4,0.11251938645523175,0.4076,decileZ(Comp),0.107139491851933,0.107139491851933
nonlinear,-3.6,0.8,4,0.11251938645523175,0.4076,decileZ(NRC),0.039576126551874036,0.039576126551874036
nonlinear,-3.6,0.8,4,0.11251938645523175,0.4076,logit-frac,0.055159776357240634,0.1985551868549144
nonlinear,-3.6,0.8,5,0.1447475909807291,0.414,Comp_prob,0.0712398962258684,0.014289081051595695
nonlinear,-3.6,0.8,5,0.1447475909807291,0.414,NRC,0.0779147278443946,0.45705911789888165
nonlinear,-3.6,0.8,5,0.1447475909807291,0.414,decileZ(Comp),0.041091244403427894,0.041091244403427894
nonlinear,-3.6,0.8,5,0.1447475909807291,0.414,decileZ(NRC),0.10248141086034418,0.10248141086034418
nonlinear,-3.6,0.8,5,0.1447475909807291,0.414,logit-frac,-0.001396043476535449,-0.004927545516095644
nonlinear,-3.6,0.8,6,0.1998255824579335,0.3816,Comp_prob,0.14595797625080634,0.03889878931422399
nonlinear,-3.6,0.8,6,0.1998255824579335,0.3816,NRC,0.07704601023066024,0.5848360682377725
nonlinear,-3.6,0.8,6,0.1998255824579335,0.3816,decileZ(Comp),0.118710980160735,0.118710980160735
nonlinear,-3.6,0.8,6,0.1998255824579335,0.3816,decileZ(NRC),0.10451887827444656,0.10451887827444656
nonlinear,-3.6,0.8,6,0.1998255824579335,0.3816,logit-frac,0.048203762570120996,0.2848426215656469
nonlinear,-3.6,0.8,7,0.13594049886722284,0.3868,Comp_prob,0.038064477449439964,0.007374054836807906
nonlinear,-3.6,0.8,7,0.13594049886722284,0.3868,NRC,0.08175436523987638,0.5242407439972352
nonlinear,-3.6,0.8,7,0.13594049886722284,0.3868,decileZ(Comp),-0.05029510372488806,-0.05029510372488806
nonlinear,-3.6,0.8,7,0.13594049886722284,0.3868,decileZ(NRC),0.2278599580783407,0.2278599580783407
nonlinear,-3.6,0.8,7,0.13594049886722284,0.3868,logit-frac,0.10663224258638805,0.45092475603491405
nonlinear,-3.6,0.8,8,0.0744270836152214,0.3976,Comp_prob,0.10930984720058398,0.010830377597689279
nonlinear,-3.6,0.8,8,0.0744270836152214,0.3976,NRC,0.02395376896195118,0.08165231197782546
nonlinear,-3.6,0.8,8,0.0744270836152214,0.3976,decileZ(Comp),0.05994543664131328,0.05994543664131328
nonlinear,-3.6,0.8,8,0.0744270836152214,0.3976,decileZ(NRC),0.16694322937364758,0.16694322937364758
nonlinear,-3.6,0.8,8,0.0744270836152214,0.3976,logit-frac,0.07629910058509475,0.2417612790657095
nonlinear,-3.6,0.8,9,0.12754540807536138,0.3876,Comp_prob,0.10527654707304368,0.01914493746825139
nonlinear,-3.6,0.8,9,0.12754540807536138,0.3876,NRC,0.10239663978194599,0.5395133564209774
nonlinear,-3.6,0.8,9,0.12754540807536138,0.3876,decileZ(Comp),-0.03268469840023736,-0.03268469840023736
nonlinear,-3.6,0.8,9,0.12754540807536138,0.3876,decileZ(NRC),0.18013384672499114,0.18013384672499114
nonlinear,-3.6,0.8,9,0.12754540807536138,0.3876,logit-frac,0.01282139351126228,0.05324847206829603
nonlinear,-3.6,0.8,10,0.10156743967276007,0.4044,Comp_prob,0.09521719022010647,0.014353403923984924
