Arm,Stratifier,DGP,Intercept,Strength,Rep,Metric,USFG,CI_lo,CI_hi,CI_excludes_0,MannWhitney_p,p_FDR,Declared
FPR,aleatoric,nonlinear,-3.6,0.0,3,decileZ(NRC),0.001614114195971665,-0.10656115779497699,0.1096290511718341,False,8.352341280735396e-19,2.7562726226426806e-17,False
FPR,aleatoric,nonlinear,-3.6,0.0,3,logit-frac,-0.0002524615240966809,-0.019560921314014976,0.01928845366573512,False,0.9742552883310021,0.9892438312284021,False
FPR,epistemic,nonlinear,-3.6,0.0,3,Comp_prob,-0.0391410949685107,-0.14332547800880144,0.06426762630043262,False,0.9469005545256313,0.9867569880669388,False
FPR,epistemic,nonlinear,-3.6,0.0,3,NRC,-0.0020021221929750377,-0.12337816408533939,0.12767543927809813,False,0.2706564748003387,0.9091691227644011,False
FPR,epistemic,nonlinear,-3.6,0.0,3,decileZ(Comp),-0.06964050690296386,-0.19122416935487133,0.03584366858811067,False,0.5599327575716719,0.9867569880669388,False
FPR,epistemic,nonlinear,-3.6,0.0,3,decileZ(NRC),0.06434017976038651,-0.041347355065353204,0.19264367905505347,False,0.7138216128125207,0.9867569880669388,False
FPR,epistemic,nonlinear,-3.6,0.0,3,logit-frac,0.01396572632748109,-0.09386893511449357,0.13433761018984489,False,0.3288355936903189,0.9436151818939585,False
FPR,aleatoric,nonlinear,-3.6,0.0,4,Comp_prob,-1.098796234553064,-1.2208792125173813,-0.9921133743339496,True,1.7986031635719134e-94,1.1870780879574628e-92,True
FPR,aleatoric,nonlinear,-3.6,0.0,4,NRC,0.08622244639550039,0.05459046907030255,0.13195311213006064,True,1.0299908612534807e-08,2.2659798947576577e-07,True
FPR,aleatoric,nonlinear,-3.6,0.0,4,decileZ(Comp),-0.03970274037142696,-0.151654610441887,0.06547707003472382,False,3.593715718317824e-08,5.92963093522441e-07,False
FPR,aleatoric,nonlinear,-3.6,0.0,4,decileZ(NRC),0.007437439579937387,-0.10954495090924615,0.12579741107912434,False,9.917193494608238e-23,3.2726738532207184e-21,False
FPR,aleatoric,nonlinear,-3.6,0.0,4,logit-frac,0.019782486470306563,0.0023290522701872774,0.04172396672684296,True,0.03778141476780344,0.3116966718343784,False
FPR,epistemic,nonlinear,-3.6,0.0,4,Comp_prob,-0.0016750556125619124,-0.10534632062548398,0.11409022020531846,False,0.9199889051498267,0.9917553489616627,False
FPR,epistemic,nonlinear,-3.6,0.0,4,NRC,0.08023307383058698,-0.02250970743044673,0.2032005203130693,False,0.024287640157180178,0.5343280834579639,False
FPR,epistemic,nonlinear,-3.6,0.0,4,decileZ(Comp),-0.031236703709019063,-0.1424681238898707,0.07626436003405666,False,0.28689178400605075,0.8021217894901976,False
FPR,epistemic,nonlinear,-3.6,0.0,4,decileZ(NRC),0.1189810651999898,0.010669148214295194,0.22868016917227466,True,0.036291687674590484,0.598812846630743,False
FPR,epistemic,nonlinear,-3.6,0.0,4,logit-frac,0.1283693967098918,0.023995184470653397,0.23505612955637406,True,0.018946796391369244,0.5343280834579639,False
FPR,aleatoric,nonlinear,-3.6,0.0,5,Comp_prob,-1.0885063781081332,-1.1970171495141027,-0.9873222811995086,True,3.626135886121881e-99,2.393249684840441e-97,True
FPR,aleatoric,nonlinear,-3.6,0.0,5,NRC,0.04653749634819911,0.01621071821768168,0.08224396560395966,True,1.0319764868944133e-15,2.270348271167709e-14,True
FPR,aleatoric,nonlinear,-3.6,0.0,5,decileZ(Comp),0.0003163096060639081,-0.1133831263896844,0.10307567362357656,False,1.9161197373178466e-07,3.161597566574447e-06,False
FPR,aleatoric,nonlinear,-3.6,0.0,5,decileZ(NRC),-0.036999882392193775,-0.1415597967861364,0.06751050706715603,False,4.2009128872107464e-23,1.3863012527795464e-21,False
FPR,aleatoric,nonlinear,-3.6,0.0,5,logit-frac,-0.015453926344769556,-0.03237359195203521,0.0006528011879990232,False,0.1553820639490056,0.8980338407330335,False
FPR,epistemic,nonlinear,-3.6,0.0,5,Comp_prob,0.0023778870706808912,-0.10473831239214497,0.11482624049080488,False,0.29664590204451735,0.8464834022978337,False
FPR,epistemic,nonlinear,-3.6,0.0,5,NRC,0.06099850655202611,-0.046384266620206116,0.18433408913910573,False,0.881607210730816,0.9705455478974494,False
FPR,epistemic,nonlinear,-3.6,0.0,5,decileZ(Comp),0.06340720485510187,-0.04272846413795986,0.18166937084077348,False,0.7329936160439064,0.9567272626563558,False
FPR,epistemic,nonlinear,-3.6,0.0,5,decileZ(NRC),-0.02965760336522963,-0.15534355951647538,0.09007680532283598,False,0.655747716357368,0.9567272626563558,False
FPR,epistemic,nonlinear,-3.6,0.0,5,logit-frac,-0.08058354728059054,-0.2207129454026505,0.042474886625823334,False,0.9361137102553412,0.9806905536008336,False
FPR,aleatoric,nonlinear,-3.6,0.0,6,Comp_prob,-1.3426154343104229,-1.4808850108128122,-1.216101406096465,True,6.345049452807407e-105,4.1877326388528886e-103,True
FPR,aleatoric,nonlinear,-3.6,0.0,6,NRC,-0.014931072190199445,-0.042471964784280634,0.010813892981544865,False,1.3988482087077662e-21,4.6161990887356284e-20,False
FPR,aleatoric,nonlinear,-3.6,0.0,6,decileZ(Comp),-0.010847319307989375,-0.1223654288743901,0.09968856786093734,False,0.6540266380389301,0.889283247116712,False
FPR,aleatoric,nonlinear,-3.6,0.0,6,decileZ(NRC),-0.04113606590706996,-0.15400187805066776,0.074468075689674,False,2.9128096351038664e-12,6.408181197228505e-11,False
FPR,aleatoric,nonlinear,-3.6,0.0,6,logit-frac,-0.0035109212769388657,-0.019080906800706617,0.01208555629965534,False,0.830140300368655,0.9045701548477973,False
FPR,epistemic,nonlinear,-3.6,0.0,6,Comp_prob,-0.04667144675801197,-0.1615388081146467,0.07258759742299112,False,0.3069902530708112,0.9381073962512619,False
FPR,epistemic,nonlinear,-3.6,0.0,6,NRC,-0.0022271922043126335,-0.13627533278227028,0.14416023374443102,False,0.8924267221385342,0.9842737759054008,False
FPR,epistemic,nonlinear,-3.6,0.0,6,decileZ(Comp),-0.02521301191396995,-0.14356728117824497,0.09119069901845561,False,0.31590432834944226,0.9381073962512619,False
FPR,epistemic,nonlinear,-3.6,0.0,6,decileZ(NRC),-0.0022085159795269074,-0.12491565726004525,0.11501037800490063,False,0.7510233699935119,0.9681644974795827,False
FPR,epistemic,nonlinear,-3.6,0.0,6,logit-frac,-0.0274774157003649,-0.16302177505303678,0.08372539318967452,False,0.9454159977516065,0.9842737759054008,False
FPR,aleatoric,nonlinear,-3.6,0.0,7,Comp_prob,-0.8971174194890813,-0.9813616755206246,-0.8081580465012528,True,1.1997453397104594e-81,7.918319242089031e-80,True
FPR,aleatoric,nonlinear,-3.6,0.0,7,NRC,0.061222980104732344,0.033317401349607874,0.09747576713547383,True,4.4613416150623243e-13,9.814951553137113e-12,True
FPR,aleatoric,nonlinear,-3.6,0.0,7,decileZ(Comp),-0.022454622258277587,-0.12893514042950474,0.08373402348009064,False,0.2063497565705379,0.9273908156976934,False
FPR,aleatoric,nonlinear,-3.6,0.0,7,decileZ(NRC),-0.01171396755937859,-0.12236760572610506,0.10393737264682365,False,5.301193602731831e-26,1.7493938889015042e-24,False
FPR,aleatoric,nonlinear,-3.6,0.0,7,logit-frac,-0.00445819384948018,-0.018769813819741504,0.009443457689993462,False,0.648281798897451,0.9322670066562175,False
FPR,epistemic,nonlinear,-3.6,0.0,7,Comp_prob,0.042284897457429776,-0.06856677875059658,0.14874056092148175,False,0.5326288902164835,0.9725823704850137,False
FPR,epistemic,nonlinear,-3.6,0.0,7,NRC,-0.047400567763926045,-0.15055964619667256,0.04469888997356396,False,0.8276766932288421,0.9725823704850137,False
FPR,epistemic,nonlinear,-3.6,0.0,7,decileZ(Comp),0.042521319781163726,-0.06513867315481563,0.15391040168149644,False,0.9013521739799387,0.9725823704850137,False
FPR,epistemic,nonlinear,-3.6,0.0,7,decileZ(NRC),-0.023842883573490105,-0.13133671800597768,0.09152197265451266,False,0.3934083420090473,0.9725823704850137,False
FPR,epistemic,nonlinear,-3.6,0.0,7,logit-frac,-0.12304085200020973,-0.2520172414689767,-0.012774481788576432,True,0.7761630910960128,0.9725823704850137,False
FPR,aleatoric,nonlinear,-3.6,0.0,8,Comp_prob,-1.422822461833243,-1.568680449829198,-1.2850846501601874,True,1.5352615541525965e-123,1.0132726257407138e-121,True
FPR,aleatoric,nonlinear,-3.6,0.0,8,NRC,0.10317757195771754,0.05323602414638733,0.1588961196817352,True,1.5907769213306773e-14,3.49970922692749e-13,True
FPR,aleatoric,nonlinear,-3.6,0.0,8,decileZ(Comp),-0.037137914358885436,-0.15526297819854135,0.07649195078016781,False,0.0008515871330902617,0.014051187695989318,False
FPR,aleatoric,nonlinear,-3.6,0.0,8,decileZ(NRC),-0.016394526042365277,-0.13487607558872128,0.0949446061835812,False,1.767198106833697e-21,5.8317537525512e-20,False
FPR,aleatoric,nonlinear,-3.6,0.0,8,logit-frac,0.00759116948742098,-0.013718165112624628,0.029511910402169626,False,0.8509187431593621,0.937736209031934,False
FPR,epistemic,nonlinear,-3.6,0.0,8,Comp_prob,0.02288696346264402,-0.09075031772526257,0.12468019171414232,False,0.34822684517719626,0.6759697582851457,False
FPR,epistemic,nonlinear,-3.6,0.0,8,NRC,-0.03605319989247502,-0.15887237137888333,0.07594228799652093,False,0.08980691315357606,0.47008808322538226,False
FPR,epistemic,nonlinear,-3.6,0.0,8,decileZ(Comp),-0.008590421076443568,-0.13023141563336646,0.09992362632886607,False,0.543489937233864,0.8213965459289626,False
FPR,epistemic,nonlinear,-3.6,0.0,8,decileZ(NRC),0.02077033394860622,-0.1025944373752651,0.14078691336306626,False,0.08198241948772333,0.47008808322538226,False
FPR,epistemic,nonlinear,-3.6,0.0,8,logit-frac,-0.0398876209175195,-0.1637231053893281,0.0735483799064056,False,0.2313505069767663,0.6362138941861073,False
FPR,aleatoric,nonlinear,-3.6,0.0,9,Comp_prob,-1.404417465443184,-1.5551754387485675,-1.2624561568891104,True,5.433375973794033e-132,3.5860281427040618e-130,True
FPR,aleatoric,nonlinear,-3.6,0.0,9,NRC,0.09810858098149514,0.060932706937790716,0.15487548032295087,True,0.0007297140167905492,0.016053708369392083,True
FPR,aleatoric,nonlinear,-3.6,0.0,9,decileZ(Comp),-0.021163061301850902,-0.14740466692283702,0.091013053844779,False,0.003975803191080795,0.06560075265283312,False
FPR,aleatoric,nonlinear,-3.6,0.0,9,decileZ(NRC),-0.0184499723127485,-0.12670047619453523,0.09816399838744454,False,2.7499972994763167e-14,9.074991088271845e-13,False
FPR,aleatoric,nonlinear,-3.6,0.0,9,logit-frac,0.029842429823947247,0.008750532968036663,0.05331511640445255,True,0.010190461012138252,0.11209507113352078,False
FPR,epistemic,nonlinear,-3.6,0.0,9,Comp_prob,0.004276578393416268,-0.09806586537043575,0.11777015142870434,False,0.8962671428826025,0.979854300269628,False
FPR,epistemic,nonlinear,-3.6,0.0,9,NRC,0.07783293322484805,-0.03336866527096116,0.21489988661579232,False,0.26564275749212873,0.880220929886426,False
FPR,epistemic,nonlinear,-3.6,0.0,9,decileZ(Comp),-0.02804545325936669,-0.13369928372214307,0.08394602201134602,False,0.23140260971352222,0.880220929886426,False
FPR,epistemic,nonlinear,-3.6,0.0,9,decileZ(NRC),0.07212423398988178,-0.04050896051973861,0.17869501806320304,False,0.10539951509392925,0.8341459828461002,False
FPR,epistemic,nonlinear,-3.6,0.0,9,logit-frac,0.013050569570373722,-0.08913876594998026,0.11850400132781903,False,0.33427246163012114,0.880220929886426,False
FPR,aleatoric,nonlinear,-3.6,0.0,10,Comp_prob,-1.3247012229585056,-1.4522652713868314,-1.2070864609093217,True,8.566395077293127e-104,5.653820751013464e-102,True
FPR,aleatoric,nonlinear,-3.6,0.0,10,NRC,0.11906744540086839,0.07042236631543569,0.1784840612261843,True,8.478139031426443e-11,1.8651905869138175e-09,True
FPR,aleatoric,nonlinear,-3.6,0.0,10,decileZ(Comp),-0.04043310809418185,-0.1562528512978096,0.0766905728385057,False,0.026790935861143554,0.2526002524050678,False
FPR,aleatoric,nonlinear,-3.6,0.0,10,decileZ(NRC),-0.002484984883798662,-0.10780427485139553,0.12035063007120711,False,6.414337497627455e-20,2.11673137421706e-18,False
FPR,aleatoric,nonlinear,-3.6,0.0,10,logit-frac,0.009047217979446898,-0.0060723034505831995,0.0250112017776993,False,0.7093969965357221,0.9505963064381716,False
FPR,epistemic,nonlinear,-3.6,0.0,10,Comp_prob,0.046708929553222096,-0.06607084943242023,0.15716005363329727,False,0.6189206581887862,0.9129733961200948,False
FPR,epistemic,nonlinear,-3.6,0.0,10,NRC,0.07120051104697828,-0.04180016557641073,0.2044987238346531,False,0.7406340118607593,0.9129733961200948,False
FPR,epistemic,nonlinear,-3.6,0.0,10,decileZ(Comp),0.06783658219357686,-0.051016757377127006,0.18169916795185637,False,0.04969623624825213,0.5116701329629895,False
FPR,epistemic,nonlinear,-3.6,0.0,10,decileZ(NRC),0.011403012260306843,-0.11782688538578842,0.1300111932026638,False,0.8791561122427256,0.9327825845937089,False
FPR,epistemic,nonlinear,-3.6,0.0,10,logit-frac,0.06588524875228371,-0.03468140014186504,0.159667489575592,False,0.44966134842378636,0.8855448640564791,False
FPR,aleatoric,nonlinear,-3.6,0.0,11,Comp_prob,-1.3707357858813498,-1.5125817515363493,-1.2438108953748455,True,2.3608079629460928e-123,1.5581332555444212e-121,True
FPR,aleatoric,nonlinear,-3.6,0.0,11,NRC,0.0569612662365764,0.018846451955295992,0.10688775521505861,True,2.44182412422934e-15,5.372013073304548e-14,True
FPR,aleatoric,nonlinear,-3.6,0.0,11,decileZ(Comp),-0.05509565621677186,-0.17690800291213477,0.050250465791605275,False,3.6789258527541615e-06,6.070227657044367e-05,False
FPR,aleatoric,nonlinear,-3.6,0.0,11,decileZ(NRC),-0.027956579547278416,-0.13418470986511824,0.08438716419060223,False,1.4626853768340707e-17,4.826861743552433e-16,False
FPR,aleatoric,nonlinear,-3.6,0.0,11,logit-frac,0.005729330096738228,-0.01279168922904451,0.02612701184732832,False,0.7292184425824317,0.9367555572219087,False
FPR,epistemic,nonlinear,-3.6,0.0,11,Comp_prob,-0.04439807485200941,-0.16208327490055777,0.05976504283438572,False,0.9996249032933675,0.9996249032933675,False
FPR,epistemic,nonlinear,-3.6,0.0,11,NRC,0.04680974798418726,-0.046492217822568294,0.15214086289427287,False,0.07657220396317,0.9940832277045433,False
FPR,epistemic,nonlinear,-3.6,0.0,11,decileZ(Comp),0.0034431694849009174,-0.11610574202618888,0.10779125339104856,False,0.3229112194696986,0.9940832277045433,False
FPR,epistemic,nonlinear,-3.6,0.0,11,decileZ(NRC),0.013275072314377112,-0.08298838520842643,0.12064549566265913,False,0.20045192713337756,0.9940832277045433,False
FPR,epistemic,nonlinear,-3.6,0.0,11,logit-frac,0.04202501053959624,-0.06645346842521764,0.16159466662188926,False,0.06998262116026302,0.9940832277045433,False
FPR,aleatoric,nonlinear,-3.6,0.0,12,Comp_prob,-1.029249180778519,-1.1498289432533353,-0.9167782670077614,True,5.549099980630599e-90,3.662405987216195e-88,True
FPR,aleatoric,nonlinear,-3.6,0.0,12,NRC,0.07752086198143582,0.041143288414206676,0.12971976462010013,True,1.838855437428058e-12,4.045481962341728e-11,True
FPR,aleatoric,nonlinear,-3.6,0.0,12,decileZ(Comp),0.013254878585144264,-0.1023566184198388,0.1137611696694775,False,1.3886264294222505e-09,2.2912336085467135e-08,False
FPR,aleatoric,nonlinear,-3.6,0.0,12,decileZ(NRC),-0.050692908238588685,-0.158642708108454,0.06539970779124635,False,7.192017175754659e-29,2.3733656679990375e-27,False
FPR,aleatoric,nonlinear,-3.6,0.0,12,logit-frac,-0.00136373572150158,-0.017111559405615283,0.015854717699499067,False,0.6299388923367579,0.8709979444933463,False
FPR,epistemic,nonlinear,-3.6,0.0,12,Comp_prob,-0.0717044300173439,-0.18488816247019538,0.040914768084554576,False,0.2331178183428475,0.6993534550285425,False
FPR,epistemic,nonlinear,-3.6,0.0,12,NRC,-0.0013066371453611713,-0.1336412400544295,0.12474049245092092,False,0.41185547886874163,0.7681468154252495,False
FPR,epistemic,nonlinear,-3.6,0.0,12,decileZ(Comp),-0.0909194195816023,-0.20794729878963958,0.02687542336018041,False,0.6007003687684209,0.8334265591952583,False
FPR,epistemic,nonlinear,-3.6,0.0,12,decileZ(NRC),0.042782723634815424,-0.0816889333089249,0.17047060987962578,False,0.7769277195699699,0.8996005173968071,False
FPR,epistemic,nonlinear,-3.6,0.0,12,logit-frac,0.0791460125084704,-0.03756281475083141,0.20984180404276895,False,0.3043614169493506,0.7439945747650791,False
FPR,aleatoric,nonlinear,-3.6,0.0,13,Comp_prob,-1.2115903775033514,-1.353478874912015,-1.0795114094419525,True,3.5248672646474666e-103,2.326412394667328e-101,True
FPR,aleatoric,nonlinear,-3.6,0.0,13,NRC,0.03684164216703606,0.00576393679470966,0.07079502081057022,True,5.686850702276979e-19,1.2511071545009353e-17,True
FPR,aleatoric,nonlinear,-3.6,0.0,13,decileZ(Comp),-0.016223061025455728,-0.133631704559551,0.09069586379601222,False,1.214929660513332e-09,2.0046339398469976e-08,False
FPR,aleatoric,nonlinear,-3.6,0.0,13,decileZ(NRC),-0.02688681317428915,-0.13088587296456047,0.08648189026315593,False,1.9630416347362133e-23,6.478037394629504e-22,False
FPR,aleatoric,nonlinear,-3.6,0.0,13,logit-frac,-0.01302986922757023,-0.03232874130337983,0.0042748215900160974,False,0.09686027886551639,0.49175218500954476,False
FPR,epistemic,nonlinear,-3.6,0.0,13,Comp_prob,-0.027887866118231606,-0.13821908803615351,0.08350129898982704,False,0.22475111855795982,0.8940021098330797,False
FPR,epistemic,nonlinear,-3.6,0.0,13,NRC,0.009981012201261482,-0.0957166975171867,0.12292507615444807,False,0.29280947629949217,0.8940021098330797,False
FPR,epistemic,nonlinear,-3.6,0.0,13,decileZ(Comp),-0.029969747065678853,-0.1421749177307801,0.08086024646159241,False,0.13309341519899306,0.8940021098330797,False
FPR,epistemic,nonlinear,-3.6,0.0,13,decileZ(NRC),-0.01112046885586325,-0.11651467270881037,0.10988033694453743,False,0.39705855982503524,0.8940021098330797,False
FPR,epistemic,nonlinear,-3.6,0.0,13,logit-frac,0.04788097001739573,-0.04870902818329815,0.15394803370919716,False,0.1738738279202391,0.8940021098330797,False
FPR,aleatoric,nonlinear,-3.6,0.0,14,Comp_prob,-0.9582596387801258,-1.0648517548339678,-0.8584807665102246,True,3.677293626327801e-72,2.4270137933763486e-70,True
FPR,aleatoric,nonlinear,-3.6,0.0,14,NRC,0.036739952422760326,0.010395072594715535,0.06723287153337608,True,2.8880788563834805e-12,6.353773484043657e-11,True
FPR,aleatoric,nonlinear,-3.6,0.0,14,decileZ(Comp),0.0009933685292139744,-0.10579387969345941,0.11052020370260887,False,1.8240844950701818e-05,0.00030097394168658,False
FPR,aleatoric,nonlinear,-3.6,0.0,14,decileZ(NRC),-0.02236293662893957,-0.12368964952684602,0.0906667552714838,False,9.437669177818497e-19,3.114430828680104e-17,False
FPR,aleatoric,nonlinear,-3.6,0.0,14,logit-frac,0.013962344488780027,-0.001866353297215502,0.030719621926748125,False,0.02390036524112134,0.2629040176523348,False
FPR,epistemic,nonlinear,-3.6,0.0,14,Comp_prob,-0.05149111155953867,-0.15911687841322697,0.05494133325034004,False,0.6037566401931563,0.9981779765468964,False
FPR,epistemic,nonlinear,-3.6,0.0,14,NRC,-0.053157424221184114,-0.16693815278714738,0.05410139296611096,False,0.8276260304748785,0.9981779765468964,False
FPR,epistemic,nonlinear,-3.6,0.0,14,decileZ(Comp),-0.03672354047511682,-0.14183321099123955,0.07322982282729822,False,0.12201723247263724,0.8167933144844735,False
FPR,epistemic,nonlinear,-3.6,0.0,14,decileZ(NRC),-0.06939705913561742,-0.18518426992755693,0.03707129955543018,False,0.8369006683183946,0.9981779765468964,False
FPR,epistemic,nonlinear,-3.6,0.0,14,logit-frac,0.004877949481783201,-0.11273761435781134,0.12545535859950724,False,0.7982936152203027,0.9981779765468964,False
FPR,aleatoric,nonlinear,-2.6,0.0,0,Comp_prob,-0.6187906068553221,-0.7156033765799423,-0.524026440802643,True,1.4524081447945948e-45,9.585893755644325e-44,True
FPR,aleatoric,nonlinear,-2.6,0.0,0,NRC,0.06759982137278277,0.03974484609710788,0.10316988730685107,True,3.1630298642343655e-06,6.958665701315603e-05,True
FPR,aleatoric,nonlinear,-2.6,0.0,0,decileZ(Comp),-0.015202300362495667,-0.13008767763748763,0.09576313104624583,False,0.010389419652751041,0.1274409936759866,False
FPR,aleatoric,nonlinear,-2.6,0.0,0,decileZ(NRC),-0.037258334448114785,-0.14819450011394014,0.07870829515107779,False,1.2723042772860797e-18,4.198604115044063e-17,False
FPR,aleatoric,nonlinear,-2.6,0.0,0,logit-frac,0.0003943426579463161,-0.022230200571839644,0.024124514802351584,False,0.7310795130605585,0.9279086127307088,False
FPR,epistemic,nonlinear,-2.6,0.0,0,Comp_prob,-0.0025625283542507126,-0.1237808850015905,0.10925043449239737,False,0.669250454668523,0.961386413179263,False
FPR,epistemic,nonlinear,-2.6,0.0,0,NRC,0.006888443235132241,-0.10146224472382402,0.11070047570072376,False,0.6623194981010927,0.961386413179263,False
FPR,epistemic,nonlinear,-2.6,0.0,0,decileZ(Comp),0.009344381959655128,-0.10975405240177864,0.1262961143508838,False,0.6251212491630835,0.961386413179263,False
FPR,epistemic,nonlinear,-2.6,0.0,0,decileZ(NRC),0.0065553034458626,-0.1025107307718816,0.12898361649474016,False,0.8010462861635081,0.9752329950285235,False
FPR,epistemic,nonlinear,-2.6,0.0,0,logit-frac,-0.03244941239535436,-0.1522440490934331,0.08298278395701568,False,0.6677240566822966,0.961386413179263,False
FPR,aleatoric,nonlinear,-2.6,0.0,1,Comp_prob,-0.6747119970276062,-0.7663646815232646,-0.579986251895393,True,2.4281072222948494e-49,1.6025507667146005e-47,True
FPR,aleatoric,nonlinear,-2.6,0.0,1,NRC,0.07613948119723538,0.05057099529586721,0.10948345413739904,True,0.000907404914233988,0.019962908113147736,True
FPR,aleatoric,nonlinear,-2.6,0.0,1,decileZ(Comp),0.012969672414087132,-0.0940333191743421,0.12424447754595543,False,0.11961518580384123,0.5805326204453184,False
FPR,aleatoric,nonlinear,-2.6,0.0,1,decileZ(NRC),-0.011920146439582818,-0.12367893501350943,0.10076067829260908,False,1.3334759360906857e-14,4.400470589099263e-13,False
FPR,aleatoric,nonlinear,-2.6,0.0,1,logit-frac,-0.009764621919749045,-0.033400594734792774,0.013623983313685264,False,0.905501314605445,0.9525082324708347,False
FPR,epistemic,nonlinear,-2.6,0.0,1,Comp_prob,0.030986827660727325,-0.08296620373822516,0.13964210506113509,False,0.6080251918404675,0.9922758211554713,False
FPR,epistemic,nonlinear,-2.6,0.0,1,NRC,-0.024487539061590412,-0.12750920376189512,0.07550103926079901,False,0.7928220418833029,0.9922758211554713,False
FPR,epistemic,nonlinear,-2.6,0.0,1,decileZ(Comp),0.030095541694775244,-0.08317331466166482,0.13717536096340235,False,0.609012149597342,0.9922758211554713,False
FPR,epistemic,nonlinear,-2.6,0.0,1,decileZ(NRC),-0.03350319489597005,-0.14117508710635052,0.06963258852440034,False,0.9919694505894713,0.9922758211554713,False
FPR,epistemic,nonlinear,-2.6,0.0,1,logit-frac,0.01693683265551601,-0.08608707328001955,0.13549326378612248,False,0.8684233765926156,0.9922758211554713,False
FPR,aleatoric,nonlinear,-2.6,0.0,2,Comp_prob,-1.2181587164071193,-1.3154542610959272,-1.127715203839145,True,6.487575188455123e-126,4.281799624380382e-124,True
FPR,aleatoric,nonlinear,-2.6,0.0,2,NRC,0.1038047274437641,0.07103005313981492,0.14801900778474814,True,0.0003609221132564349,0.007940286491641567,True
FPR,aleatoric,nonlinear,-2.6,0.0,2,decileZ(Comp),-0.025392059213533064,-0.134381419999902,0.0812648640616918,False,0.015865353531682155,0.1683674472047693,False
FPR,aleatoric,nonlinear,-2.6,0.0,2,decileZ(NRC),0.003954314734187639,-0.10344091561766068,0.12420720580017679,False,1.9961339113771196e-13,6.587241907544495e-12,False
FPR,aleatoric,nonlinear,-2.6,0.0,2,logit-frac,-0.002435856408949079,-0.026479655229958085,0.02074818613086692,False,0.9736182724644604,0.9961258185466166,False
FPR,epistemic,nonlinear,-2.6,0.0,2,Comp_prob,-0.04234340127267783,-0.1482641157861119,0.0654071013773099,False,0.20260469620990862,0.7361664864322371,False
FPR,epistemic,nonlinear,-2.6,0.0,2,NRC,0.019512392867905577,-0.09013907210069867,0.12667519444743452,False,0.6557203542570345,0.8946141686359362,False
FPR,epistemic,nonlinear,-2.6,0.0,2,decileZ(Comp),-0.016361787133024448,-0.11782692306387516,0.07867174007580932,False,0.869922928171302,0.9569152209884322,False
FPR,epistemic,nonlinear,-2.6,0.0,2,decileZ(NRC),-0.007111706330782584,-0.1230753686277386,0.09771687412801854,False,0.6919420705341657,0.8946141686359362,False
FPR,epistemic,nonlinear,-2.6,0.0,2,logit-frac,0.008987252967439383,-0.08290600622350654,0.10377703909765629,False,0.6987989839893132,0.8946141686359362,False
FPR,aleatoric,nonlinear,-2.6,0.0,3,Comp_prob,-0.9324486600669064,-1.0453011550850253,-0.8237509076719624,True,3.547508560883262e-74,2.341355650182953e-72,True
FPR,aleatoric,nonlinear,-2.6,0.0,3,NRC,0.0705617687505741,0.043829404444603155,0.10133939850371768,True,2.423014432794133e-05,0.0005330631752147092,True
FPR,aleatoric,nonlinear,-2.6,0.0,3,decileZ(Comp),-0.0332091328776543,-0.14484552726194652,0.07952190180656997,False,0.7444654216121869,0.9826607612486506,False
FPR,aleatoric,nonlinear,-2.6,0.0,3,decileZ(NRC),-0.022777210020536905,-0.12954476976431736,0.08743812453813034,False,8.279864594105852e-16,2.7323553160549314e-14,False
FPR,aleatoric,nonlinear,-2.6,0.0,3,logit-frac,0.0019988597676686005,-0.020223297458414596,0.023987200283867166,False,0.7397804935427301,0.9826607612486506,False
FPR,epistemic,nonlinear,-2.6,0.0,3,Comp_prob,-0.01574819875184459,-0.12197181358237309,0.08177459166553025,False,0.8936642506770658,0.9569159845444823,False
FPR,epistemic,nonlinear,-2.6,0.0,3,NRC,-0.0029557897806944326,-0.10421270106724355,0.08867571302773787,False,0.20694749363779197,0.8338701948884623,False
FPR,epistemic,nonlinear,-2.6,0.0,3,decileZ(Comp),-0.04277619398261788,-0.15373056813372676,0.058282863300956084,False,0.4672547581087426,0.9386289725551069,False
FPR,epistemic,nonlinear,-2.6,0.0,3,decileZ(NRC),0.09894856981234976,-0.007644550810781531,0.2035048713397923,False,0.1869763206422036,0.8338701948884623,False
FPR,epistemic,nonlinear,-2.6,0.0,3,logit-frac,0.01396572632748106,-0.09386893511449354,0.13433761018984483,False,0.3288355936903189,0.9386289725551069,False
FPR,aleatoric,nonlinear,-2.6,0.0,4,Comp_prob,-0.8938208891395669,-0.9906193924529264,-0.7946455644404782,True,1.9745508514054556e-72,1.3032035619276006e-70,True
FPR,aleatoric,nonlinear,-2.6,0.0,4,NRC,0.0698794813391101,0.04708309086190936,0.0990749920610939,True,0.004906584343946022,0.08095864167510937,False
FPR,aleatoric,nonlinear,-2.6,0.0,4,decileZ(Comp),-0.02614454271270869,-0.13661654284011662,0.09128172199279654,False,0.2524518871978124,0.6751098293504567,False
FPR,aleatoric,nonlinear,-2.6,0.0,4,decileZ(NRC),0.023346804094383007,-0.0894287405756541,0.12970297249071258,False,1.1146841106965928e-13,3.678457565298756e-12,False
FPR,aleatoric,nonlinear,-2.6,0.0,4,logit-frac,0.022718054612594973,0.0018153386732614593,0.042965847979448135,True,0.02170720886115438,0.21285411630382658,False
